,Date (M/D/YYYY),Time (H:MM:SS),Topocentric zenith angle,Top. azimuth angle (eastward from N),Top. azimuth angle (westward from S),Julian day
32516,12/5/2017,17:00:00,82.394823,233.461119,53.461119,2458093.083333
32517,12/5/2017,17:15:00,84.753093,235.97661800000003,55.976618,2458093.09375
32518,12/5/2017,17:30:00,87.13971,238.412291,58.412291,2458093.104167
32519,12/5/2017,17:45:00,89.458161,240.77576499999998,60.775765,2458093.114583
32520,12/5/2017,18:00:00,92.504467,243.07485099999997,63.074851,2458093.125
32521,12/5/2017,18:15:00,95.150267,245.31750099999996,65.31750100000001,2458093.135417
32522,12/5/2017,18:30:00,97.84354499999999,247.511803,67.511803,2458093.145833
32523,12/5/2017,18:45:00,100.57944,249.666011,69.666011,2458093.15625
32524,12/5/2017,19:00:00,103.353411,251.78859100000003,71.788591,2458093.166667
32525,12/5/2017,19:15:00,106.161185,253.88831299999998,73.888313,2458093.177083
32526,12/5/2017,19:30:00,108.99871100000001,255.97435699999997,75.974357,2458093.1875
32527,12/5/2017,19:45:00,111.862104,258.056467,78.056467,2458093.197917
32528,12/5/2017,20:00:00,114.747593,260.14514199999996,80.145142,2458093.208333
32529,12/5/2017,20:15:00,117.65145600000001,262.251883,82.25188299999999,2458093.21875
32530,12/5/2017,20:30:00,120.569951,264.389501,84.389501,2458093.229167
32531,12/5/2017,20:45:00,123.499234,266.572523,86.572523,2458093.239583
32532,12/5/2017,21:00:00,126.435259,268.817711,88.817711,2458093.25
32533,12/5/2017,21:15:00,129.37365,271.144737,91.144737,2458093.260417
32534,12/5/2017,21:30:00,132.309547,273.577088,93.577088,2458093.270833
32535,12/5/2017,21:45:00,135.237382,276.14325,96.14325,2458093.28125
32536,12/5/2017,22:00:00,138.150597,278.878317,98.87831700000001,2458093.291667
32537,12/5/2017,22:15:00,141.04123700000002,281.826145,101.826145,2458093.302083
32538,12/5/2017,22:30:00,143.899384,285.042269,105.04226899999999,2458093.3125
32539,12/5/2017,22:45:00,146.712348,288.597802,108.597802,2458093.322917
32540,12/5/2017,23:00:00,149.46348899999998,292.584531,112.58453100000001,2458093.333333
32541,12/5/2017,23:15:00,152.13052,297.12119900000005,117.121199,2458093.34375
32542,12/5/2017,23:30:00,154.683062,302.360234,122.360234,2458093.354167
32543,12/5/2017,23:45:00,157.079276,308.492127,128.492127,2458093.364583
32544,12/6/2017,0:00:00,159.26161499999998,315.73995099999996,135.739951,2458093.375
32545,12/6/2017,0:15:00,161.152705,324.327763,144.32776299999998,2458093.385417
32546,12/6/2017,0:30:00,162.654553,334.397573,154.397573,2458093.395833
32547,12/6/2017,0:45:00,163.65761,345.862597,165.862597,2458093.40625
32548,12/6/2017,1:00:00,164.066216,358.26152,178.26152,2458093.416667
32549,12/6/2017,1:15:00,163.834793,10.786368,190.78636799999998,2458093.427083
32550,12/6/2017,1:30:00,162.98971,22.576254000000002,202.576254,2458093.4375
32551,12/6/2017,1:45:00,161.616278,33.058341,213.058341,2458093.447917
32552,12/6/2017,2:00:00,159.823483,42.052281,222.052281,2458093.458333
32553,12/6/2017,2:15:00,157.71408799999998,49.653166,229.65316600000003,2458093.46875
32554,12/6/2017,2:30:00,155.371426,56.073345999999994,236.073346,2458093.479167
32555,12/6/2017,2:45:00,152.858221,61.54104399999999,241.541044,2458093.489583
32556,12/6/2017,3:00:00,150.22025,66.25712299999999,246.257123,2458093.5
32557,12/6/2017,3:15:00,147.490711,70.384423,250.384423,2458093.510417
32558,12/6/2017,3:30:00,144.69387,74.050435,254.05043500000002,2458093.520833
32559,12/6/2017,3:45:00,141.847745,77.35379300000001,257.353793,2458093.53125
32560,12/6/2017,4:00:00,138.965997,80.370814,260.370814,2458093.541667
32561,12/6/2017,4:15:00,136.059225,83.16094100000001,263.16094100000004,2458093.552083
32562,12/6/2017,4:30:00,133.135868,85.770958,265.770958,2458093.5625
32563,12/6/2017,4:45:00,130.202833,88.23816,268.23816,2458093.572917
32564,12/6/2017,5:00:00,127.265934,90.592694,270.592694,2458093.583333
32565,12/6/2017,5:15:00,124.33020800000001,92.859307,272.859307,2458093.59375
32566,12/6/2017,5:30:00,121.400154,95.058633,275.058633,2458093.604167
32567,12/6/2017,5:45:00,118.4799,97.208169,277.208169,2458093.614583
32568,12/6/2017,6:00:00,115.57333899999999,99.323006,279.323006,2458093.625
32569,12/6/2017,6:15:00,112.68424099999999,101.41638499999999,281.416385,2458093.635417
32570,12/6/2017,6:30:00,109.81632900000001,103.500136,283.500136,2458093.645833
32571,12/6/2017,6:45:00,106.97336299999999,105.585003,285.585003,2458093.65625
32572,12/6/2017,7:00:00,104.159193,107.68091499999998,287.68091499999997,2458093.666667
32573,12/6/2017,7:15:00,101.377827,109.79718500000001,289.797185,2458093.677083
32574,12/6/2017,7:30:00,98.633476,111.942673,291.942673,2458093.6875
32575,12/6/2017,7:45:00,95.93060899999999,114.12590800000001,294.125908,2458093.697917
32576,12/6/2017,8:00:00,93.27399799999999,116.35518200000001,296.35518199999996,2458093.708333
32577,12/6/2017,8:15:00,90.100268,118.63860600000001,298.638606,2458093.71875
32578,12/6/2017,8:30:00,87.840874,120.984146,300.984146,2458093.729167
32579,12/6/2017,8:45:00,85.463362,123.399627,303.399627,2458093.739583
32580,12/6/2017,9:00:00,83.09683000000001,125.8927,305.8927,2458093.75
32581,12/6/2017,9:15:00,80.784532,128.470783,308.470783,2458093.760417
32582,12/6/2017,9:30:00,78.545714,131.140953,311.14095299999997,2458093.770833
32583,12/6/2017,9:45:00,76.39314399999999,133.909802,313.909802,2458093.78125
32584,12/6/2017,10:00:00,74.33763,136.783245,316.783245,2458093.791667
32585,12/6/2017,10:15:00,72.389447,139.766277,319.766277,2458093.802083
32586,12/6/2017,10:30:00,70.558838,142.86268700000002,322.862687,2458093.8125
32587,12/6/2017,10:45:00,68.856157,146.074728,326.074728,2458093.822917
32588,12/6/2017,11:00:00,67.291865,149.402763,329.402763,2458093.833333
32589,12/6/2017,11:15:00,65.876414,152.844911,332.84491099999997,2458093.84375
32590,12/6/2017,11:30:00,64.620062,156.39671299999998,336.396713,2458093.854167
32591,12/6/2017,11:45:00,63.532635,160.050873,340.050873,2458093.864583
32592,12/6/2017,12:00:00,62.623247,163.797112,343.797112,2458093.875
32593,12/6/2017,12:15:00,61.89999399999999,167.62216999999998,347.62217000000004,2458093.885417
32594,12/6/2017,12:30:00,61.369645999999996,171.510013,351.510013,2458093.895833
32595,12/6/2017,12:45:00,61.037365,175.442242,355.44224199999996,2458093.90625
32596,12/6/2017,13:00:00,60.906476,179.398699,359.398699,2458093.916667
32597,12/6/2017,13:15:00,60.978306,183.358236,3.358236,2458093.927083
32598,12/6/2017,13:30:00,61.252125,187.299576,7.299575999999999,2458093.9375
32599,12/6/2017,13:45:00,61.725179000000004,191.20218500000001,11.202185,2458093.947917
32600,12/6/2017,14:00:00,62.39281999999999,195.04708200000002,15.047082000000001,2458093.958333
32601,12/6/2017,14:15:00,63.248717000000006,198.81749,18.81749,2458093.96875
32602,12/6/2017,14:30:00,64.28513199999999,202.499309,22.499309,2458093.979167
32603,12/6/2017,14:45:00,65.493216,206.08138200000002,26.081382,2458093.989583
32604,12/6/2017,15:00:00,66.86331899999999,209.555547,29.555546999999997,2458094.0
32605,12/6/2017,15:15:00,68.385283,212.91654100000002,32.916540999999995,2458094.010417
32606,12/6/2017,15:30:00,70.048691,216.16175800000002,36.161758,2458094.020833
32607,12/6/2017,15:45:00,71.84307199999999,219.290941,39.290941,2458094.03125
32608,12/6/2017,16:00:00,73.758034,222.30582400000003,42.305824,2458094.041667
32609,12/6/2017,16:15:00,75.78331,225.20977799999997,45.209778,2458094.052083
32610,12/6/2017,16:30:00,77.908666,228.007471,48.007471,2458094.0625
32611,12/6/2017,16:45:00,80.123538,230.704569,50.704569,2458094.072917
32612,12/6/2017,17:00:00,82.41598499999999,233.307482,53.30748199999999,2458094.083333
32613,12/6/2017,17:15:00,84.769522,235.823153,55.823153000000005,2458094.09375
32614,12/6/2017,17:30:00,87.151563,238.2589,58.2589,2458094.104167
32615,12/6/2017,17:45:00,89.465437,240.62230499999998,60.622305000000004,2458094.114583
32616,12/6/2017,18:00:00,92.509105,242.921129,62.921129,2458094.125
32617,12/6/2017,18:15:00,95.151395,245.16328399999998,65.16328399999999,2458094.135417
32618,12/6/2017,18:30:00,97.84142800000001,247.356816,67.35681600000001,2458094.145833
32619,12/6/2017,18:45:00,100.57434,249.509937,69.509937,2458094.15625
32620,12/6/2017,19:00:00,103.345585,251.631075,71.631075,2458094.166667
32621,12/6/2017,19:15:00,106.15089099999999,253.72895099999997,73.728951,2458094.177083
32622,12/6/2017,19:30:00,108.986205,255.812699,75.812699,2458094.1875
32623,12/6/2017,19:45:00,111.84764799999999,257.89200800000003,77.89200799999999,2458094.197917
32624,12/6/2017,20:00:00,114.73145500000001,259.977315,79.977315,2458094.208333
32625,12/6/2017,20:15:00,117.63391299999999,262.08004700000004,82.080047,2458094.21875
32626,12/6/2017,20:30:00,120.55129699999999,264.212931,84.21293100000001,2458094.229167
32627,12/6/2017,20:45:00,123.479782,266.39038999999997,86.39039,2458094.239583
32628,12/6/2017,21:00:00,126.41534899999999,268.629064,88.629064,2458094.25
32629,12/6/2017,21:15:00,129.35366100000002,270.948479,90.948479,2458094.260417
32630,12/6/2017,21:30:00,132.289903,273.371942,93.371942,2458094.270833
32631,12/6/2017,21:45:00,135.218571,275.927724,95.927724,2458094.28125
32632,12/6/2017,22:00:00,138.13318600000002,278.65065899999996,98.65065899999999,2458094.291667
32633,12/6/2017,22:15:00,141.025899,281.584296,101.584296,2458094.302083
32634,12/6/2017,22:30:00,143.886932,284.78381,104.78381,2458094.3125
32635,12/6/2017,22:45:00,146.703772,288.319923,108.319923,2458094.322917
32636,12/6/2017,23:00:00,149.460017,292.284037,112.28403700000001,2458094.333333
32637,12/6/2017,23:15:00,152.13368300000002,296.794637,116.79463700000001,2458094.34375
32638,12/6/2017,23:30:00,154.694772,302.004276,122.004276,2458094.354167
32639,12/6/2017,23:45:00,157.101893,308.104477,128.104477,2458094.364583
32640,12/7/2017,0:00:00,159.297949,315.321212,135.321212,2458094.375
32641,12/7/2017,0:15:00,161.205841,323.884687,143.884687,2458094.385417
32642,12/7/2017,0:30:00,162.727306,333.947289,153.94728899999998,2458094.395833
32643,12/7/2017,0:45:00,163.751509,345.434772,165.434772,2458094.40625
32644,12/7/2017,1:00:00,164.180358,357.892607,177.892607,2458094.416667
32645,12/7/2017,1:15:00,163.965546,10.504647,190.504647,2458094.427083
32646,12/7/2017,1:30:00,163.131897,22.389241000000002,202.389241,2458094.4375
32647,12/7/2017,1:45:00,161.764953,32.954322999999995,212.954323,2458094.447917
32648,12/7/2017,2:00:00,159.97500300000002,42.011138,222.011138,2458094.458333
32649,12/7/2017,2:15:00,157.866219,49.655403,229.65540299999998,2458094.46875
32650,12/7/2017,2:30:00,155.522988,56.103749,236.10374900000002,2458094.479167
32651,12/7/2017,2:45:00,153.008696,61.588905000000004,241.58890499999998,2458094.489583
32652,12/7/2017,3:00:00,150.36949099999998,66.315275,246.315275,2458094.5
32653,12/7/2017,3:15:00,147.638766,70.44818000000001,250.44817999999998,2458094.510417
32654,12/7/2017,3:30:00,144.840878,74.11676899999999,254.116769,2458094.520833
32655,12/7/2017,3:45:00,141.993884,77.420755,257.420755,2458094.53125
32656,12/7/2017,4:00:00,139.111452,80.437154,260.437154,2458094.541667
32657,12/7/2017,4:15:00,136.204175,83.225863,263.225863,2458094.552083
32658,12/7/2017,4:30:00,133.28048,85.833959,265.833959,2458094.5625
32659,12/7/2017,4:45:00,130.347257,88.298924,268.298924,2458094.572917
32660,12/7/2017,5:00:00,127.41030400000001,90.651027,270.651027,2458094.583333
32661,12/7/2017,5:15:00,124.474645,92.915089,272.915089,2458094.59375
32662,12/7/2017,5:30:00,121.54476100000001,95.111791,275.11179100000004,2458094.604167
32663,12/7/2017,5:45:00,118.62476699999999,97.258654,277.258654,2458094.614583
32664,12/7/2017,6:00:00,115.71854499999999,99.370779,279.370779,2458094.625
32665,12/7/2017,6:15:00,112.82985,101.461409,281.461409,2458094.635417
32666,12/7/2017,6:30:00,109.962396,103.542365,283.542365,2458094.645833
32667,12/7/2017,6:45:00,107.119928,105.62438200000001,285.62438199999997,2458094.65625
32668,12/7/2017,7:00:00,104.306287,107.71736899999999,287.717369,2458094.666667
32669,12/7/2017,7:15:00,101.525468,109.830621,289.830621,2458094.677083
32670,12/7/2017,7:30:00,98.781669,111.972975,291.972975,2458094.6875
32671,12/7/2017,7:45:00,96.07934399999999,114.152932,294.15293199999996,2458094.697917
32672,12/7/2017,8:00:00,93.423253,116.37875700000001,296.378757,2458094.708333
32673,12/7/2017,8:15:00,90.225254,118.658529,298.658529,2458094.71875
32674,12/7/2017,8:30:00,87.980829,121.00018200000001,301.000182,2458094.729167
32675,12/7/2017,8:45:00,85.60954699999999,123.411507,303.411507,2458094.739583
32676,12/7/2017,9:00:00,83.245275,125.90011799999999,305.900118,2458094.75
32677,12/7/2017,9:15:00,80.933966,128.473398,308.473398,2458094.760417
32678,12/7/2017,9:30:00,78.695554,131.13839,311.13839,2458094.770833
32679,12/7/2017,9:45:00,76.54301099999999,133.901653,313.90165299999995,2458094.78125
32680,12/7/2017,10:00:00,74.48720300000001,136.769077,316.769077,2458094.791667
32681,12/7/2017,10:15:00,72.538412,139.74563500000002,319.745635,2458094.802083
32682,12/7/2017,10:30:00,70.70685999999999,142.835107,322.835107,2458094.8125
32683,12/7/2017,10:45:00,69.002874,146.03975,326.03975,2458094.822917
32684,12/7/2017,11:00:00,67.436879,149.359949,329.35994900000003,2458094.833333
32685,12/7/2017,11:15:00,66.01929200000001,152.79386499999998,332.793865,2458094.84375
32686,12/7/2017,11:30:00,64.760338,156.337104,336.337104,2458094.854167
32687,12/7/2017,11:45:00,63.66981800000001,159.982463,339.982463,2458094.864583
32688,12/7/2017,12:00:00,62.756827,163.719771,343.719771,2458094.875
32689,12/7/2017,12:15:00,62.029452,167.535906,347.535906,2458094.885417
32690,12/7/2017,12:30:00,61.494471,171.414983,351.414983,2458094.895833
32691,12/7/2017,12:45:00,61.157068,175.338755,355.338755,2458094.90625
32692,12/7/2017,13:00:00,61.020603,179.287216,359.287216,2458094.916667
32693,12/7/2017,13:15:00,61.086456000000005,183.239353,3.239353,2458094.927083
32694,12/7/2017,13:30:00,61.353961,187.174003,7.174003,2458094.9375
32695,12/7/2017,13:45:00,61.820432999999994,191.07071299999998,11.070713,2458094.947917
32696,12/7/2017,14:00:00,62.481302,194.910547,14.910547,2458094.958333
32697,12/7/2017,14:15:00,63.330318000000005,198.676736,18.676736,2458094.96875
32698,12/7/2017,14:30:00,64.359817,202.35516,22.35516,2458094.979167
32699,12/7/2017,14:45:00,65.56102,205.934607,25.934607,2458094.989583
32700,12/7/2017,15:00:00,66.92434,209.40684299999998,29.406843,2458095.0
32701,12/7/2017,15:15:00,68.43967099999999,212.766517,32.766517,2458095.010417
32702,12/7/2017,15:30:00,70.096641,216.010929,36.010929,2458095.020833
32703,12/7/2017,15:45:00,71.884812,219.139723,39.139723,2458095.03125
32704,12/7/2017,16:00:00,73.793816,222.15454,42.154540000000004,2458095.041667
32705,12/7/2017,16:15:00,75.813404,225.058658,45.058658,2458095.052083
32706,12/7/2017,16:30:00,77.93335,227.85666600000002,47.856666,2458095.0625
32707,12/7/2017,16:45:00,80.143095,230.554154,50.554154,2458095.072917
32708,12/7/2017,17:00:00,82.430695,233.157464,53.157464000000004,2458095.083333
32709,12/7/2017,17:15:00,84.779656,235.67347999999998,55.673480000000005,2458095.09375
32710,12/7/2017,17:30:00,87.157381,238.109469,58.109469,2458095.104167
32711,12/7/2017,17:45:00,89.467299,240.472963,60.472963,2458095.114583
32712,12/7/2017,18:00:00,92.507564,242.771681,62.77168100000001,2458095.125
32713,12/7/2017,18:15:00,95.146423,245.013493,65.01349300000001,2458095.135417
32714,12/7/2017,18:30:00,97.833286,247.20640899999998,67.206409,2458095.145833
32715,12/7/2017,18:45:00,100.563283,249.35860099999996,69.35860100000001,2458095.15625
32716,12/7/2017,19:00:00,103.33186500000001,251.47845499999997,71.47845500000001,2458095.166667
32717,12/7/2017,19:15:00,106.13475700000001,253.57465299999998,73.574653,2458095.177083
32718,12/7/2017,19:30:00,108.967909,255.656279,75.656279,2458095.1875
32719,12/7/2017,19:45:00,111.82744199999999,257.732971,77.73297099999999,2458095.197917
32720,12/7/2017,20:00:00,114.709598,259.815106,79.815106,2458095.208333
32721,12/7/2017,20:15:00,117.61067299999999,261.914039,81.914039,2458095.21875
32722,12/7/2017,20:30:00,120.52695600000001,264.042412,84.042412,2458095.229167
32723,12/7/2017,20:45:00,123.45464199999999,266.214551,86.214551,2458095.239583
32724,12/7/2017,21:00:00,126.389738,268.446974,88.446974,2458095.25
32725,12/7/2017,21:15:00,129.32793999999998,270.759061,90.759061,2458095.260417
32726,12/7/2017,21:30:00,132.26448,273.173941,93.173941,2458095.270833
32727,12/7/2017,21:45:00,135.193912,275.719669,95.719669,2458095.28125
32728,12/7/2017,22:00:00,138.109837,278.43081800000004,98.430818,2458095.291667
32729,12/7/2017,22:15:00,141.004506,281.350619,101.350619,2458095.302083
32730,12/7/2017,22:30:00,143.868273,284.53387999999995,104.53388000000001,2458095.3125
32731,12/7/2017,22:45:00,146.688805,288.050902,108.05090200000001,2458095.322917
32732,12/7/2017,23:00:00,149.449927,291.99266,111.99266000000001,2458095.333333
32733,12/7/2017,23:15:00,152.129955,296.477303,116.477303,2458095.34375
32734,12/7/2017,23:30:00,154.699274,301.657371,121.657371,2458095.354167
32735,12/7/2017,23:45:00,157.11694599999998,307.72520299999996,127.72520300000001,2458095.364583
32736,12/8/2017,0:00:00,159.326352,314.90934500000003,134.909345,2458095.375
32737,12/8/2017,0:15:00,161.250721,323.445758,143.445758,2458095.385417
32738,12/8/2017,0:30:00,162.791618,333.496939,153.496939,2458095.395833
32739,12/8/2017,0:45:00,163.837037,345.001468,165.001468,2458095.40625
32740,12/8/2017,1:00:00,164.286524,357.512725,177.512725,2458095.416667
32741,12/8/2017,1:15:00,164.089003,10.207828999999998,190.207829,2458095.427083
32742,12/8/2017,1:30:00,163.267601,22.185015,202.185015,2458095.4375
32743,12/8/2017,1:45:00,161.907949,32.832629,212.832629,2458095.447917
32744,12/8/2017,2:00:00,160.121556,41.952807,221.95280699999998,2458095.458333
32745,12/8/2017,2:15:00,158.01398,49.641359,229.641359,2458095.46875
32746,12/8/2017,2:30:00,155.67066699999998,56.118898,236.118898,2458095.479167
32747,12/8/2017,2:45:00,153.155678,61.622521,241.622521,2458095.489583
32748,12/8/2017,3:00:00,150.51555,66.360116,246.360116,2458095.5
32749,12/8/2017,3:15:00,147.783883,70.49946899999999,250.499469,2458095.510417
32750,12/8/2017,3:30:00,144.985139,74.17138,254.17137999999997,2458095.520833
32751,12/8/2017,3:45:00,142.137422,77.476652,257.476652,2458095.53125
32752,12/8/2017,4:00:00,139.254415,80.49300799999999,260.49300800000003,2458095.541667
32753,12/8/2017,4:15:00,136.346709,83.280807,263.280807,2458095.552083
32754,12/8/2017,4:30:00,133.422726,85.887427,265.887427,2458095.5625
32755,12/8/2017,4:45:00,130.489342,88.350548,268.350548,2458095.572917
